Novak Djokovic;Australian Open;Finals;Dominic Thiem;5;W;64 46 26 63 64
Novak Djokovic;ATP Masters 1000 Madrid;Quarter-Finals;Milos Raonic;10;W;63 64
Novak Djokovic;ATP Masters 1000 Madrid;Round of 16;Roberto Bautista Agut;17;W;62 61
Novak Djokovic;ATP Masters 1000 Madrid;Round of 32;Borna Coric;40;W;62 64
Novak Djokovic;ATP Masters 1000 Madrid;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 32;Jiri Vesely;55;L;46 62 46
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Finals;Kei Nishikori;6;W;63 63
Novak Djokovic;ATP Masters 1000 Miami;Semi-Finals;David Goffin;15;W;765 64
Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;Tomas Berdych;7;W;63 63
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Dominic Thiem;14;W;63 64
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;Joao Sousa;38;W;64 61
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Kyle Edmund;87;W;63 63
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Finals;Milos Raonic;14;W;62 60
Novak Djokovic;ATP Masters 1000 Indian Wells;Semi-Finals;Rafael Nadal;5;W;765 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Jo-Wilfried Tsonga;9;W;762 762
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Feliciano Lopez;21;W;63 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Philipp Kohlschreiber;30;W;75 75
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Bjorn Fratangelo;149;W;26 61 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;SRB vs. KAZ WG 1st RD;Round Robin;Mikhail Kukushkin;79;W;676 763 46 63 62
Novak Djokovic;SRB vs. KAZ WG 1st RD;Round Robin;Aleksandr Nedovyesov;200;W;61 62 63
Novak Djokovic;Dubai;Quarter-Finals;Feliciano Lopez;24;L;36 (RET)
Novak Djokovic;Dubai;Round of 16;Malek Jaziri;121;W;61 62
Novak Djokovic;Dubai;Round of 32;Tommy Robredo;41;W;61 62
Novak Djokovic;Australian Open;Finals;Andy Murray;2;W;61 75 763
Novak Djokovic;Australian Open;Semi-Finals;Roger Federer;3;W;61 62 36 63
Novak Djokovic;Australian Open;Quarter-Finals;Kei Nishikori;7;W;63 62 64
Novak Djokovic;Australian Open;Round of 16;Gilles Simon;15;W;63 671 64 46 63
Novak Djokovic;Australian Open;Round of 32;Andreas Seppi;29;W;61 75 766
Novak Djokovic;Australian Open;Round of 64;Quentin Halys;187;W;61 62 763
Novak Djokovic;Australian Open;Round of 128;Hyeon Chung;52;W;63 62 64
Novak Djokovic;Doha;Finals;Rafael Nadal;5;W;61 62
Novak Djokovic;Doha;Semi-Finals;Tomas Berdych;6;W;63 763
Novak Djokovic;Doha;Quarter-Finals;Leonardo Mayer;35;W;63 75
Novak Djokovic;Doha;Round of 16;Fernando Verdasco;49;W;62 62
Novak Djokovic;Doha;Round of 32;Dustin Brown;118;W;62 62
Novak Djokovic;ATP Finals;Finals;Roger Federer;3;W;63 64
Novak Djokovic;ATP Finals;Semi-Finals;Rafael Nadal;5;W;63 63
Novak Djokovic;ATP Finals;Round Robin;Tomas Berdych;6;W;63 75
Novak Djokovic;ATP Finals;Round Robin;Roger Federer;3;L;57 26
Novak Djokovic;ATP Finals;Round Robin;Kei Nishikori;8;W;61 61
Novak Djokovic;ATP Masters 1000 Paris;Finals;Andy Murray;3;W;62 64
Novak Djokovic;ATP Masters 1000 Paris;Semi-Finals;Stan Wawrinka;4;W;63 36 60
Novak Djokovic;ATP Masters 1000 Paris;Quarter-Finals;Tomas Berdych;5;W;763 768
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Gilles Simon;15;W;63 75
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Thomaz Bellucci;40;W;75 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Shanghai;Finals;Jo-Wilfried Tsonga;15;W;62 64
Novak Djokovic;ATP Masters 1000 Shanghai;Semi-Finals;Andy Murray;2;W;61 63
Novak Djokovic;ATP Masters 1000 Shanghai;Quarter-Finals;Bernard Tomic;20;W;766 61
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 16;Feliciano Lopez;17;W;62 63
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 32;Martin Klizan;44;W;62 61
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 64;Bye;;;
Novak Djokovic;Beijing;Finals;Rafael Nadal;8;W;62 62
Novak Djokovic;Beijing;Semi-Finals;David Ferrer;7;W;62 63
Novak Djokovic;Beijing;Quarter-Finals;John Isner;13;W;62 62
Novak Djokovic;Beijing;Round of 16;Ze Zhang;219;W;62 61
Novak Djokovic;Beijing;Round of 32;Simone Bolelli;59;W;61 61
Novak Djokovic;US Open;Finals;Roger Federer;2;W;64 57 64 64
Novak Djokovic;US Open;Semi-Finals;Marin Cilic;9;W;60 61 62
Novak Djokovic;US Open;Quarter-Finals;Feliciano Lopez;19;W;61 36 63 762
Novak Djokovic;US Open;Round of 16;Roberto Bautista Agut;23;W;63 46 64 63
Novak Djokovic;US Open;Round of 32;Andreas Seppi;25;W;63 75 75
Novak Djokovic;US Open;Round of 64;Andreas Haider-Maurer;52;W;64 61 62
Novak Djokovic;US Open;Round of 128;Joao Souza;91;W;61 61 61
Novak Djokovic;ATP Masters 1000 Cincinnati;Finals;Roger Federer;3;L;671 36
Novak Djokovic;ATP Masters 1000 Cincinnati;Semi-Finals;Alexandr Dolgopolov;66;W;46 765 62
Novak Djokovic;ATP Masters 1000 Cincinnati;Quarter-Finals;Stan Wawrinka;5;W;64 61
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;David Goffin;14;W;64 26 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Benoit Paire;42;W;75 62
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Finals;Andy Murray;3;L;46 64 36
Novak Djokovic;ATP Masters 1000 Canada;Semi-Finals;Jeremy Chardy;49;W;64 64
Novak Djokovic;ATP Masters 1000 Canada;Quarter-Finals;Ernests Gulbis;87;W;57 767 61
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Jack Sock;35;W;62 61
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Thomaz Bellucci;33;W;63 764
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
Novak Djokovic;Wimbledon;Finals;Roger Federer;2;W;761 6710 64 63
Novak Djokovic;Wimbledon;Semi-Finals;Richard Gasquet;20;W;762 64 64
Novak Djokovic;Wimbledon;Quarter-Finals;Marin Cilic;9;W;64 64 64
Novak Djokovic;Wimbledon;Round of 16;Kevin Anderson;14;W;676 676 61 64 75
Novak Djokovic;Wimbledon;Round of 32;Bernard Tomic;26;W;63 63 63
Novak Djokovic;Wimbledon;Round of 64;Jarkko Nieminen;92;W;64 62 63
Novak Djokovic;Wimbledon;Round of 128;Philipp Kohlschreiber;33;W;64 64 64
Novak Djokovic;Roland Garros;Finals;Stan Wawrinka;9;L;64 46 36 46
Novak Djokovic;Roland Garros;Semi-Finals;Andy Murray;3;W;63 63 57 57 61
Novak Djokovic;Roland Garros;Quarter-Finals;Rafael Nadal;7;W;75 63 61
Novak Djokovic;Roland Garros;Round of 16;Richard Gasquet;21;W;61 62 63
Novak Djokovic;Roland Garros;Round of 32;Thanasi Kokkinakis;84;W;64 64 64
Novak Djokovic;Roland Garros;Round of 64;Gilles Muller;55;W;61 64 64
Novak Djokovic;Roland Garros;Round of 128;Jarkko Nieminen;87;W;62 75 62
Novak Djokovic;ATP Masters 1000 Rome;Finals;Roger Federer;2;W;64 63
Novak Djokovic;ATP Masters 1000 Rome;Semi-Finals;David Ferrer;8;W;64 64
Novak Djokovic;ATP Masters 1000 Rome;Quarter-Finals;Kei Nishikori;6;W;63 36 61
Novak Djokovic;ATP Masters 1000 Rome;Round of 16;Thomaz Bellucci;68;W;57 62 63
Novak Djokovic;ATP Masters 1000 Rome;Round of 32;Nicolas Almagro;174;W;61 675 63
Novak Djokovic;ATP Masters 1000 Rome;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Monte Carlo;Finals;Tomas Berdych;8;W;75 46 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Semi-Finals;Rafael Nadal;5;W;63 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Quarter-Finals;Marin Cilic;10;W;60 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 16;Andreas Haider-Maurer;52;W;64 60
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 32;Albert Ramos-Vinolas;67;W;61 64
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Finals;Andy Murray;4;W;763 46 60
Novak Djokovic;ATP Masters 1000 Miami;Semi-Finals;John Isner;24;W;763 62
Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;David Ferrer;7;W;75 75
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Alexandr Dolgopolov;65;W;673 75 60
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;Steve Darcis;84;W;60 75
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Martin Klizan;41;W;60 57 61
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Finals;Roger Federer;2;W;63 675 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Semi-Finals;Andy Murray;4;W;62 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Bernard Tomic;35;W;(W/O)
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;John Isner;20;W;64 765
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Albert Ramos-Vinolas;68;W;75 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Marcos Baghdatis;61;W;61 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;SRB vs. CRO WG 1st RD;Round Robin;Mate Delic;158;W;63 62 64
Novak Djokovic;Dubai;Finals;Roger Federer;2;L;36 57
Novak Djokovic;Dubai;Semi-Finals;Tomas Berdych;8;W;60 57 64
Novak Djokovic;Dubai;Quarter-Finals;Marsel Ilhan;104;W;61 61
Novak Djokovic;Dubai;Round of 16;Andrey Golubev;107;W;61 62
Novak Djokovic;Dubai;Round of 32;Vasek Pospisil;63;W;64 64
Novak Djokovic;Australian Open;Finals;Andy Murray;6;W;765 674 63 60
Novak Djokovic;Australian Open;Semi-Finals;Stan Wawrinka;4;W;761 36 64 46 60
Novak Djokovic;Australian Open;Quarter-Finals;Milos Raonic;8;W;765 64 62
Novak Djokovic;Australian Open;Round of 16;Gilles Muller;42;W;64 75 75
Novak Djokovic;Australian Open;Round of 32;Fernando Verdasco;33;W;768 63 64
Novak Djokovic;Australian Open;Round of 64;Andrey Kuznetsov;88;W;60 61 64
Novak Djokovic;Australian Open;Round of 128;Aljaz Bedene;116;W;63 62 64
Novak Djokovic;Doha;Quarter-Finals;Ivo Karlovic;27;L;762 676 46
Novak Djokovic;Doha;Round of 16;Sergiy Stakhovsky;57;W;62 61
Novak Djokovic;Doha;Round of 32;Dusan Lajovic;68;W;62 61
Novak Djokovic;ATP Finals;Finals;Roger Federer;2;W;(W/O)
Novak Djokovic;ATP Finals;Semi-Finals;Kei Nishikori;5;W;61 36 60
Novak Djokovic;ATP Finals;Round Robin;Tomas Berdych;7;W;62 62
Novak Djokovic;ATP Finals;Round Robin;Stan Wawrinka;4;W;63 60
Novak Djokovic;ATP Finals;Round Robin;Marin Cilic;9;W;61 61
Novak Djokovic;ATP Masters 1000 Paris;Finals;Milos Raonic;10;W;62 63
Novak Djokovic;ATP Masters 1000 Paris;Semi-Finals;Kei Nishikori;7;W;62 63
Novak Djokovic;ATP Masters 1000 Paris;Quarter-Finals;Andy Murray;8;W;75 62
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Gael Monfils;21;W;63 762
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Philipp Kohlschreiber;24;W;63 64
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Shanghai;Semi-Finals;Roger Federer;3;L;46 46
Novak Djokovic;ATP Masters 1000 Shanghai;Quarter-Finals;David Ferrer;5;W;64 62
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 16;Mikhail Kukushkin;85;W;63 46 64
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 32;Dominic Thiem;39;W;63 64
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 64;Bye;;;
Novak Djokovic;Beijing;Finals;Tomas Berdych;6;W;60 62
Novak Djokovic;Beijing;Semi-Finals;Andy Murray;11;W;63 64
Novak Djokovic;Beijing;Quarter-Finals;Grigor Dimitrov;10;W;62 64
Novak Djokovic;Beijing;Round of 16;Vasek Pospisil;41;W;63 75
Novak Djokovic;Beijing;Round of 32;Guillermo Garcia-Lopez;38;W;62 61
Novak Djokovic;US Open;Semi-Finals;Kei Nishikori;11;L;46 61 674 36
Novak Djokovic;US Open;Quarter-Finals;Andy Murray;9;W;761 671 62 64
Novak Djokovic;US Open;Round of 16;Philipp Kohlschreiber;25;W;61 75 64
Novak Djokovic;US Open;Round of 32;Sam Querrey;57;W;63 62 62
Novak Djokovic;US Open;Round of 64;Paul-Henri Mathieu;81;W;61 63 60
Novak Djokovic;US Open;Round of 128;Diego Schwartzman;79;W;61 62 64
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;Tommy Robredo;20;L;676 57
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Gilles Simon;31;W;63 46 64
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Jo-Wilfried Tsonga;15;L;26 26
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Gael Monfils;22;W;62 674 762
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
Novak Djokovic;Wimbledon;Finals;Roger Federer;4;W;677 64 764 57 64
Novak Djokovic;Wimbledon;Semi-Finals;Grigor Dimitrov;13;W;64 36 762 767
Novak Djokovic;Wimbledon;Quarter-Finals;Marin Cilic;29;W;61 36 674 62 62
Novak Djokovic;Wimbledon;Round of 16;Jo-Wilfried Tsonga;17;W;63 64 765
Novak Djokovic;Wimbledon;Round of 32;Gilles Simon;44;W;64 62 64
Novak Djokovic;Wimbledon;Round of 64;Radek Stepanek;38;W;64 63 675 765
Novak Djokovic;Wimbledon;Round of 128;Andrey Golubev;56;W;60 61 64
Novak Djokovic;Roland Garros;Finals;Rafael Nadal;1;L;63 57 26 46
Novak Djokovic;Roland Garros;Semi-Finals;Ernests Gulbis;17;W;63 63 36 63
Novak Djokovic;Roland Garros;Quarter-Finals;Milos Raonic;9;W;75 765 64
Novak Djokovic;Roland Garros;Round of 16;Jo-Wilfried Tsonga;14;W;61 64 61
Novak Djokovic;Roland Garros;Round of 32;Marin Cilic;26;W;63 62 672 64
Novak Djokovic;Roland Garros;Round of 64;Jeremy Chardy;42;W;61 64 62
Novak Djokovic;Roland Garros;Round of 128;Joao Sousa;44;W;61 62 64
Novak Djokovic;ATP Masters 1000 Rome;Finals;Rafael Nadal;1;W;46 63 63
Novak Djokovic;ATP Masters 1000 Rome;Semi-Finals;Milos Raonic;10;W;675 764 63
Novak Djokovic;ATP Masters 1000 Rome;Quarter-Finals;David Ferrer;5;W;75 46 63
Novak Djokovic;ATP Masters 1000 Rome;Round of 16;Philipp Kohlschreiber;29;W;46 62 61
Novak Djokovic;ATP Masters 1000 Rome;Round of 32;Radek Stepanek;43;W;63 75
Novak Djokovic;ATP Masters 1000 Rome;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Monte Carlo;Semi-Finals;Roger Federer;4;L;57 26
Novak Djokovic;ATP Masters 1000 Monte Carlo;Quarter-Finals;Guillermo Garcia-Lopez;38;W;46 63 61
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 16;Pablo Carreno Busta;62;W;60 61
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 32;Albert Montanes;57;W;61 60
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Finals;Rafael Nadal;1;W;63 63
Novak Djokovic;ATP Masters 1000 Miami;Semi-Finals;Kei Nishikori;21;W;(W/O)
Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;Andy Murray;6;W;75 63
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Tommy Robredo;17;W;63 75
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;Florian Mayer;32;W;(W/O)
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Jeremy Chardy;48;W;64 63
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Finals;Roger Federer;8;W;36 63 763
Novak Djokovic;ATP Masters 1000 Indian Wells;Semi-Finals;John Isner;13;W;75 672 61
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Julien Benneteau;65;W;61 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Marin Cilic;26;W;16 62 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Alejandro Gonzalez;91;W;61 36 61
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Victor Hanescu;87;W;761 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;Dubai;Semi-Finals;Roger Federer;8;L;63 36 26
Novak Djokovic;Dubai;Quarter-Finals;Mikhail Youzhny;15;W;(W/O)
Novak Djokovic;Dubai;Round of 16;Roberto Bautista Agut;51;W;61 63
Novak Djokovic;Dubai;Round of 32;Denis Istomin;54;W;63 63
Novak Djokovic;Australian Open;Quarter-Finals;Stan Wawrinka;8;L;62 46 26 63 79
Novak Djokovic;Australian Open;Round of 16;Fabio Fognini;16;W;63 60 62
Novak Djokovic;Australian Open;Round of 32;Denis Istomin;49;W;63 63 75
Novak Djokovic;Australian Open;Round of 64;Leonardo Mayer;98;W;60 64 64
Novak Djokovic;Australian Open;Round of 128;Lukas Lacko;96;W;63 762 61
Novak Djokovic;SRB vs.CZE DC Final;Round Robin;Tomas Berdych;7;W;64 765 62
Novak Djokovic;SRB vs.CZE DC Final;Round Robin;Radek Stepanek;44;W;75 61 64
Novak Djokovic;ATP Finals;Finals;Rafael Nadal;1;W;63 64
Novak Djokovic;ATP Finals;Semi-Finals;Stan Wawrinka;8;W;63 63
Novak Djokovic;ATP Finals;Round Robin;Richard Gasquet;9;W;765 46 63
Novak Djokovic;ATP Finals;Round Robin;Juan Martin del Potro;5;W;63 36 63
Novak Djokovic;ATP Finals;Round Robin;Roger Federer;7;W;64 672 62
Novak Djokovic;ATP Masters 1000 Paris;Finals;David Ferrer;3;W;75 75
Novak Djokovic;ATP Masters 1000 Paris;Semi-Finals;Roger Federer;6;W;46 63 62
Novak Djokovic;ATP Masters 1000 Paris;Quarter-Finals;Stan Wawrinka;8;W;61 64
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;John Isner;16;W;675 61 62
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Pierre-Hugues Herbert;189;W;763 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Shanghai;Finals;Juan Martin del Potro;5;W;61 36 763
Novak Djokovic;ATP Masters 1000 Shanghai;Semi-Finals;Jo-Wilfried Tsonga;9;W;62 75
Novak Djokovic;ATP Masters 1000 Shanghai;Quarter-Finals;Gael Monfils;42;W;674 62 64
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 16;Fabio Fognini;17;W;63 63
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 32;Marcel Granollers;36;W;62 60
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 64;Bye;;;
Novak Djokovic;Beijing;Finals;Rafael Nadal;2;W;63 64
Novak Djokovic;Beijing;Semi-Finals;Richard Gasquet;10;W;64 62
Novak Djokovic;Beijing;Quarter-Finals;Sam Querrey;30;W;61 62
Novak Djokovic;Beijing;Round of 16;Fernando Verdasco;31;W;75 26 62
Novak Djokovic;Beijing;Round of 32;Lukas Rosol;46;W;60 63
Novak Djokovic;SRB vs.CAN WG SF;Round Robin;Milos Raonic;11;W;761 62 62
Novak Djokovic;SRB vs.CAN WG SF;Round Robin;Vasek Pospisil;41;W;62 60 64
Novak Djokovic;US Open;Finals;Rafael Nadal;2;L;26 63 46 16
Novak Djokovic;US Open;Semi-Finals;Stan Wawrinka;10;W;26 764 36 63 64
Novak Djokovic;US Open;Quarter-Finals;Mikhail Youzhny;24;W;63 62 36 60
Novak Djokovic;US Open;Round of 16;Marcel Granollers;43;W;63 60 60
Novak Djokovic;US Open;Round of 32;Joao Sousa;95;W;60 62 62
Novak Djokovic;US Open;Round of 64;Benjamin Becker;87;W;762 62 62
Novak Djokovic;US Open;Round of 128;Ricardas Berankis;112;W;61 62 62
Novak Djokovic;ATP Masters 1000 Cincinnati;Quarter-Finals;John Isner;22;L;675 63 57
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;David Goffin;80;W;62 60
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Juan Monaco;32;W;75 62
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Semi-Finals;Rafael Nadal;4;L;46 63 672
Novak Djokovic;ATP Masters 1000 Canada;Quarter-Finals;Richard Gasquet;9;W;61 62
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Denis Istomin;66;W;26 64 64
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Florian Mayer;50;W;62 61
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
